"UTC","Year","Mo","Da","Ho","Mi","Se","LatDef","LonDef","MwDef",""
"1969-9-26T23:40:39","1969","09","26","23","40","39","42.707","13.567","4.39",""
"1969-10-9T3:31:36","1969","10","09","03","31","36","45.089","7.381","4.25",""
"1969-10-23T2:12:47.9","1969","10","23","02","12","48","38.610","15.270","4.26",""
"1969-11-5T10:2:0","1969","11","05","10","02","00","37.637","15.176","2.91",""
"1969-11-14T6:48:7","1969","11","14","06","48","07","40.571","15.559","4.62",""
"1969-12-30T4:15:54.6","1969","12","30","04","15","55","37.530","13.030","4.46",""
"1970-1-21T18:36:25","1970","01","21","18","36","25","41.835","15.861","4.34",""
"1970-1-29T11:9:24.5","1970","01","29","11","09","24","38.750","14.830","4.68",""
"1970-2-9T7:39:0","1970","02","09","07","39","00","44.002","11.901","4.50",""
"1970-4-2T21:26:39.5","1970","04","02","21","26","40","38.290","14.280","4.68",""
"1970-4-19T18:16:32","1970","04","19","18","16","32","45.605","10.527","4.55",""
"1970-5-3T4:17:41","1970","05","03","04","17","41","44.707","10.299","4.08",""
"1970-5-25T12:56:0","1970","05","25","12","56","00","42.549","12.702","4.35",""
"1970-5-26T12:5:0","1970","05","26","12","05","00","42.554","12.684","4.37",""
"1970-6-5T9:20:56.1","1970","06","05","09","20","56","39.180","15.540","4.36",""
"1970-6-18T9:3:0.2","1970","06","18","09","03","00","40.950","7.420","4.79",""
"1970-6-28T13:40:14","1970","06","28","13","40","14","35.800","11.600","5.02",""
"1970-6-29T14:22:52","1970","06","29","14","22","52","38.968","16.582","3.80",""
"1970-7-21T11:24:35.5","1970","07","21","11","24","36","46.637","7.636","3.80",""
"1970-8-8T4:27:29","1970","08","08","04","27","29","44.600","12.500","4.57",""
"1970-8-16T10:45:22.1","1970","08","16","10","45","22","37.880","16.460","4.36",""
"1970-8-19T12:19:0","1970","08","19","12","19","00","43.252","10.788","4.68",""
"1970-9-7T14:2:21","1970","09","07","14","02","21","43.034","13.023","4.35",""
"1970-9-26T16:42:28","1970","09","26","16","42","28","44.128","12.291","3.93",""
"1970-9-27T19:18:0","1970","09","27","19","18","00","41.363","13.986","4.60",""
"1970-11-2T8:42:12","1970","11","02","08","42","12","44.853","11.167","3.93",""
"1970-12-1T1:2:47.9","1970","12","01","01","02","48","36.980","9.800","5.02",""
"1970-12-9T15:58:28","1970","12","09","15","58","28","40.200","18.900","4.36",""
"1970-12-12T7:9:19","1970","12","12","07","09","19","36.940","9.980","4.57",""
"1970-12-31T22:4:46","1970","12","31","22","04","46","44.138","8.137","4.62",""
"1971-1-6T11:10:55","1971","01","06","11","10","55","45.050","9.238","3.85",""
"1971-2-1T7:50:11.27","1971","02","01","07","50","11","38.694","14.039","4.36",""
"1971-2-1T12:26:55","1971","02","01","12","26","55","44.403","7.456","4.39",""
"1971-2-3T4:53:33.18","1971","02","03","04","53","33","38.678","14.224","4.57",""
"1971-2-6T18:9:0","1971","02","06","18","09","00","42.442","11.846","4.83",""
"1971-2-11T18:49:21","1971","02","11","18","49","21","43.121","12.604","4.61",""
"1971-2-12T4:54:56","1971","02","12","04","54","56","43.150","12.605","4.89",""
"1971-2-19T18:50:21","1971","02","19","18","50","21","38.051","15.182","4.54",""
"1971-3-2T18:52:12","1971","03","02","18","52","12","42.689","12.188","4.46",""
"1971-4-2T1:43:54","1971","04","02","01","43","54","42.746","13.054","4.50",""
"1971-4-21T16:30:0","1971","04","21","16","30","00","37.714","15.148","4.31",""
"1971-4-25T4:39:28.91","1971","04","25","04","39","29","39.299","15.257","4.46",""
"1971-5-5T9:41:44.84","1971","05","05","09","41","45","41.083","15.201","4.26",""
"1971-5-6T3:45:5","1971","05","06","03","45","05","41.169","15.275","4.83",""
"1971-5-9T23:2:59.82","1971","05","09","23","02","60","41.188","15.382","4.57",""
"1971-6-6T21:59:11","1971","06","06","21","59","11","44.663","6.658","4.37",""
"1971-7-15T1:33:23","1971","07","15","01","33","23","44.814","10.345","5.51",""
"1971-9-11T23:18:12","1971","09","11","23","18","12","44.764","10.862","4.19",""
"1971-9-25T10:34:2.4","1971","09","25","10","34","02","44.111","8.652","4.33",""
"1971-10-4T16:43:32.6","1971","10","04","16","43","33","42.816","13.058","4.51",""
"1971-11-29T18:49:35.37","1971","11","29","18","49","35","40.336","15.773","4.50",""
"1971-12-18T6:2:11.5","1971","12","18","06","02","12","43.322","12.747","4.26",""
"1972-1-18T23:26:0","1972","01","18","23","26","00","44.203","8.162","4.60",""
"1972-1-25T20:24:35.2","1972","01","25","20","24","35","43.741","13.458","4.49",""
"1972-2-4T2:42:18.56","1972","02","04","02","42","19","43.716","13.436","4.57",""
"1972-2-4T9:18:30.09","1972","02","04","09","18","30","43.732","13.371","4.36",""
"1972-2-5T1:26:29.88","1972","02","05","01","26","30","43.721","13.395","4.36",""
"1972-2-5T7:8:11.75","1972","02","05","07","08","12","43.738","13.369","4.46",""
"1972-2-5T15:14:48.05","1972","02","05","15","14","48","43.643","13.412","4.36",""
"1972-2-6T1:34:18.75","1972","02","06","01","34","19","43.709","13.426","4.36",""
"1972-2-8T12:19:9.61","1972","02","08","12","19","10","43.666","13.397","4.46",""
"1972-2-29T20:54:17.74","1972","02","29","20","54","18","41.967","15.376","4.71",""
"1972-3-21T23:6:43.69","1972","03","21","23","06","44","35.799","14.980","4.57",""
"1972-6-14T18:55:52.54","1972","06","14","18","55","53","43.688","13.465","4.68",""
"1972-6-14T21:1:2.21","1972","06","14","21","01","02","43.668","13.412","4.43",""
"1972-6-25T17:10:47.87","1972","06","25","17","10","48","44.638","10.303","4.01",""
"1972-8-18T6:20:0","1972","08","18","06","20","00","45.100","14.200","4.40",""
"1972-10-25T21:56:11.31","1972","10","25","21","56","11","44.503","9.865","4.87",""
"1972-11-26T16:3:0","1972","11","26","16","03","00","42.967","13.454","5.48",""
"1972-11-30T11:25:27.45","1972","11","30","11","25","27","44.015","13.106","4.52",""
"1972-12-27T8:15:16","1972","12","27","08","15","16","37.727","12.961","4.34",""
"1973-4-13T8:12:57","1973","04","13","08","12","57","39.046","16.772","4.62",""
"1973-4-19T17:41:35","1973","04","19","17","41","35","43.436","12.449","4.61",""
"1973-4-20T16:45:34","1973","04","20","16","45","34","43.844","11.226","4.38",""
"1973-4-20T22:18:0","1973","04","20","22","18","00","42.855","13.576","4.40",""
"1973-5-15T22:51:0","1973","05","15","22","51","00","47.100","12.950","4.16",""
"1973-6-5T13:47:25.36","1973","06","05","13","47","25","44.672","9.479","4.28",""
"1973-8-3T19:49:0","1973","08","03","19","49","00","37.650","15.157","3.75",""
"1973-8-8T14:36:26","1973","08","08","14","36","26","40.668","15.436","4.75",""
"1973-8-18T22:38:0","1973","08","18","22","38","00","37.666","15.165","3.75",""
"1973-8-21T23:0:0","1973","08","21","23","00","00","37.658","15.172","2.91",""
"1973-9-21T23:40:0","1973","09","21","23","40","00","37.712","12.950","3.99",""
"1973-10-30T1:14:3.05","1973","10","30","01","14","03","41.697","13.867","4.21",""
"1973-11-5T8:41:0","1973","11","05","08","41","00","41.552","13.860","4.29",""
"1973-11-7T17:6:17","1973","11","07","17","06","17","44.018","10.832","4.06",""
"1973-11-10T3:1:4.88","1973","11","10","03","01","05","43.748","13.453","",""
"1973-12-20T17:44:25.51","1973","12","20","17","44","26","38.764","14.796","5.02",""
"1973-12-21T8:17:41","1973","12","21","08","17","41","46.120","14.170","4.21",""
"1973-12-30T2:45:0","1973","12","30","02","45","00","42.739","11.741","4.13",""
"1973-12-30T6:30:35","1973","12","30","06","30","35","43.180","12.604","5.11",""
"1974-1-5T7:33:28","1974","01","05","07","33","28","43.183","12.583","5.28",""
"1974-1-24T13:19:23.4","1974","01","24","13","19","23","39.852","14.579","4.26",""
"1974-1-28T19:57:22","1974","01","28","19","57","22","43.990","10.786","4.31",""
"1974-2-4T23:15:0","1974","02","04","23","15","00","38.709","13.193","3.70",""
"1974-2-8T20:12:17","1974","02","08","20","12","17","44.150","6.473","4.25",""
"1974-2-11T23:45:0","1974","02","11","23","45","00","37.640","14.956","3.19",""
"1974-2-14T10:48:0","1974","02","14","10","48","00","37.642","14.957","2.91",""
"1974-2-27T23:13:4.07","1974","02","27","23","13","04","37.544","15.468","4.36",""
"1974-3-26T22:30:0","1974","03","26","22","30","00","37.726","15.149","3.19",""
"1974-3-28T21:34:0","1974","03","28","21","34","00","37.700","14.998","3.19",""
"1974-4-15T21:49:12","1974","04","15","21","49","12","44.559","9.748","4.14",""
"1974-4-21T4:0:4.14","1974","04","21","04","00","04","38.864","17.532","3.55",""
"1974-5-6T7:50:19.79","1974","05","06","07","50","20","46.330","13.450","3.82",""
"1974-5-18T8:43:0","1974","05","18","08","43","00","37.615","15.029","2.91",""
"1974-6-17T19:25:55.77","1974","06","17","19","25","56","38.962","17.816","3.88",""
"1974-6-29T22:32:2.9","1974","06","29","22","32","03","39.648","18.833","4.07",""
"1974-6-30T19:5:22","1974","06","30","19","05","22","44.100","10.738","4.01",""
"1974-7-22T7:19:32.68","1974","07","22","07","19","33","39.245","15.375","4.57",""
"1974-10-1T0:34:39.8","1974","10","01","00","34","40","39.699","18.814","3.88",""
"1974-10-7T11:43:39.78","1974","10","07","11","43","40","39.786","18.915","4.46",""
"1974-10-20T11:25:50.33","1974","10","20","11","25","50","39.572","18.826","5.02",""
"1974-10-22T7:29:3.7","1974","10","22","07","29","04","39.705","18.717","4.36",""
"1974-11-23T7:52:28.22","1974","11","23","07","52","28","39.774","18.810","4.46",""
"1974-11-23T18:46:35.98","1974","11","23","18","46","36","39.743","18.940","4.79",""
"1974-12-2T1:55:15","1974","12","02","01","55","15","42.813","12.927","4.58",""
"1975-1-11T15:54:0","1975","01","11","15","54","00","45.622","10.732","4.42",""
"1975-1-16T0:9:45","1975","01","16","00","09","45","38.114","15.643","5.18",""
"1975-3-24T2:33:32","1975","03","24","02","33","32","46.283","13.135","4.51",""
"1975-4-4T9:10:53","1975","04","04","09","10","53","43.971","11.004","4.07",""
"1975-4-16T21:23:0","1975","04","16","21","23","00","42.850","11.688","4.16",""
"1975-5-16T19:41:21.6","1975","05","16","19","41","22","45.510","14.320","4.40",""
"1975-6-1T13:25:50.33","1975","06","01","13","25","50","45.630","10.870","",""
"1975-6-12T19:27:7.15","1975","06","12","19","27","07","37.507","14.468","4.17",""
"1975-6-19T10:11:0","1975","06","19","10","11","00","41.689","15.677","5.02",""
"1975-8-10T20:55:50.94","1975","08","10","20","55","51","38.534","15.597","4.68",""
"1975-8-16T0:31:58.8","1975","08","16","00","31","59","46.270","14.510","4.16",""
"1975-11-13T19:55:14","1975","11","13","19","55","14","44.659","9.626","4.36",""
"1975-11-16T13:4:25.14","1975","11","16","13","04","25","44.749","9.519","4.93",""
"1976-3-25T11:15:16","1976","03","25","11","15","16","47.470","10.670","4.10",""
"1976-4-6T9:8:58.16","1976","04","06","09","08","58","38.750","16.066","4.90",""
"1976-5-6T19:59:5.77","1976","05","06","19","59","06","46.275","13.325","4.58",""
"1976-5-6T20:0:13.17","1976","05","06","20","00","13","46.241","13.119","6.45",""
"1976-5-6T20:25:1.5","1976","05","06","20","25","02","46.386","13.278","4.35",""
"1976-5-6T21:49:41.85","1976","05","06","21","49","42","46.214","13.258","4.24",""
"1976-5-7T0:23:49.52","1976","05","07","00","23","50","46.244","13.298","4.90",""
"1976-5-7T6:2:5.08","1976","05","07","06","02","05","46.308","13.240","4.05",""
"1976-5-7T13:42:49.41","1976","05","07","13","42","49","46.320","13.333","4.35",""
"1976-5-8T20:40:32.29","1976","05","08","20","40","32","46.319","13.166","4.02",""
"1976-5-9T0:53:44.58","1976","05","09","00","53","45","46.213","13.323","5.08",""
"1976-5-10T4:35:52.23","1976","05","10","04","35","52","46.264","13.213","4.45",""
"1976-5-11T5:31:55.8","1976","05","11","05","31","56","46.195","13.113","4.02",""
"1976-5-11T22:44:0.69","1976","05","11","22","44","01","46.234","13.054","4.97",""
"1976-5-15T4:26:15.67","1976","05","15","04","26","16","46.175","13.243","3.80",""
"1976-5-17T16:13:16.32","1976","05","17","16","13","16","46.261","13.039","4.26",""
"1976-6-8T12:14:37.59","1976","06","08","12","14","38","46.316","13.260","4.41",""
"1976-6-11T17:16:40.3","1976","06","11","17","16","40","46.246","13.001","4.26",""
"1976-6-17T14:28:48.6","1976","06","17","14","28","49","46.150","12.891","5.17",""
"1976-7-10T4:11:23.46","1976","07","10","04","11","23","46.307","13.212","4.28",""
"1976-7-14T5:39:34.17","1976","07","14","05","39","34","46.320","13.261","4.28",""
"1976-8-22T2:49:13","1976","08","22","02","49","13","44.499","9.762","4.54",""
"1976-9-11T16:31:11.52","1976","09","11","16","31","12","46.275","13.198","5.25",""
"1976-9-11T16:35:2.44","1976","09","11","16","35","02","46.256","13.233","5.60",""
"1976-9-11T16:48:55.57","1976","09","11","16","48","56","46.273","13.227","4.37",""
"1976-9-13T18:54:46.47","1976","09","13","18","54","46","46.277","13.210","4.36",""
"1976-9-15T3:15:19.85","1976","09","15","03","15","20","46.285","13.203","5.93",""
"1976-9-15T4:38:53.88","1976","09","15","04","38","54","46.294","13.200","4.78",""
"1976-9-15T4:58:43.07","1976","09","15","04","58","43","46.323","13.191","4.40",""
"1976-9-15T9:21:19.01","1976","09","15","09","21","19","46.300","13.174","5.95",""
"1976-9-15T9:45:56.27","1976","09","15","09","45","56","46.305","13.257","4.34",""
"1976-9-15T11:11:11.3","1976","09","15","11","11","11","46.278","13.163","4.84",""
"1976-9-15T19:31:11.23","1976","09","15","19","31","11","46.294","13.207","4.07",""
"1976-9-17T1:23:55","1976","09","17","01","23","55","37.854","14.276","4.55",""
"1976-9-19T14:52:21.11","1976","09","19","14","52","21","45.527","14.309","3.54",""
"1976-9-20T9:9:58.78","1976","09","20","09","09","59","46.310","13.239","4.10",""
"1976-9-21T15:1:49.97","1976","09","21","15","01","50","38.738","14.682","4.79",""
"1976-10-11T19:27:0","1976","10","11","19","27","00","41.685","14.320","4.29",""
"1976-10-12T4:26:15","1976","10","12","04","26","15","37.799","12.856","4.41",""
"1976-10-13T2:48:39.33","1976","10","13","02","48","39","46.367","13.090","4.47",""
"1976-10-22T11:23:27.26","1976","10","22","11","23","27","39.724","18.928","4.68",""
"1976-10-27T10:14:56.04","1976","10","27","10","14","56","39.601","18.836","4.57",""
"1976-11-6T20:57:4.36","1976","11","06","20","57","04","39.606","18.772","4.57",""
"1976-11-7T2:10:17.83","1976","11","07","02","10","18","39.645","18.868","3.07",""
"1976-11-8T18:8:40.52","1976","11","08","18","08","41","39.220","18.606","4.07",""
"1976-11-12T19:36:36.09","1976","11","12","19","36","36","39.658","18.935","4.46",""
"1976-11-13T5:20:36.75","1976","11","13","05","20","37","39.666","18.975","",""
"1976-12-13T5:24:0","1976","12","13","05","24","00","45.894","10.799","4.90",""
"1976-12-14T8:57:0","1976","12","14","08","57","00","45.882","10.783","3.87",""
"1977-2-21T18:6:0","1977","02","21","18","06","00","37.637","14.950","2.91",""
"1977-4-3T3:18:14.07","1977","04","03","03","18","14","46.296","13.160","4.51",""
"1977-6-5T13:59:0","1977","06","05","13","59","00","37.893","14.344","4.61",""
"1977-6-5T23:19:47.64","1977","06","05","23","19","48","39.630","18.831","4.07",""
"1977-6-20T2:4:10.57","1977","06","20","02","04","11","39.208","15.698","4.26",""
"1977-6-28T7:12:49.01","1977","06","28","07","12","49","38.603","14.698","5.27",""
"1977-6-30T19:28:34.76","1977","06","30","19","28","35","38.499","11.977","4.79",""
"1977-7-16T13:13:30.6","1977","07","16","13","13","31","46.310","14.240","4.10",""
"1977-7-24T9:55:29","1977","07","24","09","55","29","41.097","15.020","4.37",""
"1977-8-15T21:10:32.51","1977","08","15","21","10","33","38.789","17.026","5.21",""
"1977-8-25T19:33:29.76","1977","08","25","19","33","30","42.624","12.695","4.36",""
"1977-8-28T9:45:14.33","1977","08","28","09","45","14","38.235","8.187","5.44",""
"1977-9-16T23:48:7.64","1977","09","16","23","48","08","46.283","13.019","5.26",""
"1977-9-28T1:43:14.15","1977","09","28","01","43","14","46.282","12.968","4.10",""
"1977-9-30T16:41:43.73","1977","09","30","16","41","44","38.858","10.739","",""
"1977-12-20T20:4:14.7","1977","12","20","20","04","15","38.443","15.696","4.79",""
"1977-12-30T17:35:8.9","1977","12","30","17","35","09","39.980","15.449","5.90",""
"1977-12-30T18:8:50.71","1977","12","30","18","08","51","39.944","15.446","4.79",""
"1978-1-1T9:25:58.53","1978","01","01","09","25","59","42.907","15.819","4.40",""
"1978-1-2T18:5:21.02","1978","01","02","18","05","21","42.707","16.192","5.00",""
"1978-1-19T5:15:24","1978","01","19","05","15","24","37.143","13.016","4.37",""
"1978-2-8T4:10:29","1978","02","08","04","10","29","41.106","14.991","4.44",""
"1978-3-11T19:20:48.41","1978","03","11","19","20","48","38.055","16.073","5.22",""
"1978-4-3T6:26:42","1978","04","03","06","26","42","42.267","9.450","4.48",""
"1978-4-3T10:49:45.92","1978","04","03","10","49","46","46.312","13.172","4.00",""
"1978-4-15T23:33:48.15","1978","04","15","23","33","48","38.385","15.086","6.03",""
"1978-4-15T23:37:47.42","1978","04","15","23","37","47","38.396","15.220","4.68",""
"1978-4-29T23:49:22.88","1978","04","29","23","49","23","39.025","13.838","4.26",""
"1978-5-11T2:46:58.51","1978","05","11","02","46","59","38.297","15.125","4.64",""
"1978-5-17T8:57:0","1978","05","17","08","57","00","37.692","15.104","2.91",""
"1978-7-30T5:19:23","1978","07","30","05","19","23","42.588","12.573","4.32",""
"1978-8-26T18:43:39","1978","08","26","18","43","39","37.975","14.218","4.35",""
"1978-9-24T8:7:44","1978","09","24","08","07","44","40.646","16.487","4.75",""
"1978-12-5T4:45:0","1978","12","05","04","45","00","43.068","12.853","4.22",""
"1978-12-5T15:39:4","1978","12","05","15","39","04","44.124","11.891","4.61",""
"1978-12-12T15:14:49.22","1978","12","12","15","14","49","46.327","12.723","4.35",""
"1978-12-14T23:0:14.81","1978","12","14","23","00","15","38.341","13.264","4.36",""
"1978-12-17T3:48:11.1","1978","12","17","03","48","11","46.160","14.130","4.63",""
"1978-12-25T22:53:41","1978","12","25","22","53","41","44.845","10.990","4.39",""
"1978-12-27T17:46:10.38","1978","12","27","17","46","10","41.078","13.557","5.86",""
"1979-1-16T19:27:10.13","1979","01","16","19","27","10","38.291","15.033","4.35",""
"1979-1-20T13:49:58.49","1979","01","20","13","49","58","38.684","12.843","4.87",""
"1979-1-25T23:53:1","1979","01","25","23","53","01","42.919","13.083","4.44",""
"1979-2-9T14:44:0","1979","02","09","14","44","00","45.637","9.555","4.78",""
